id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
a1599310-7e1d-413e-a97c-a10983a06dbc,bijstand bij de invordering van belastingen,nl-nl,Amtshilfe bei der Erhebung von Steuern,de-de,van Gassen,All rights reserved,True,False,
b23a836c-702f-412d-86f0-1a287d3ea0bd,procedures voor belastingheffing aan de bron,nl-nl,Verfahrensregeln für die Quellenbesteuerung,de-de,van Gassen,All rights reserved,True,False,
2495daa9-2df4-4be7-9731-7265d1156595,leden van diplomatieke vertegenwoordigingen en consulaire posten,nl-nl,Mitglieder diplomatischer Missionen und konsularischer Vertretungen,de-de,van Gassen,All rights reserved,True,False,
5bf66dc3-8f8d-4f23-86f0-67de197f48df,bijlage en Protocol,nl-nl,Anlage und Protokoll,de-de,van Gassen,All rights reserved,True,False,
0a2303e2-fb14-4935-8a62-cd7a3bde3788,uitbreiding tot andere gebieden,nl-nl,Ausweitung des räumlichen Geltungsbereichs,de-de,van Gassen,All rights reserved,True,False,
1766ff60-e6a3-4514-bf18-c355699bee99,inwerkingtreding,nl-nl,Inkrafttreten,de-de,van Gassen,All rights reserved,True,False,
3e5c52be-b293-4842-8a08-8d8efdd2aecc,bekrachtiging,nl-nl,Ratifikation,de-de,van Gassen,All rights reserved,True,False,
f1792cd9-9822-452f-bb4e-41d75a4efe63,akten van bekrachtiging,nl-nl,Ratifikationsurkunden,de-de,van Gassen,All rights reserved,True,False,
5fd4ceda-8f32-423e-83d1-ca47690d8fc4,in werking treden,nl-nl,in Kraft treten,de-de,van Gassen,All rights reserved,True,False,
5ee3741b-6977-43f8-b8e0-df2d38fde4fb,belastingen geheven aan de bron,nl-nl,im Abzugsweg erhobenen Steuern,de-de,van Gassen,All rights reserved,True,False,
e12f2041-9adf-499f-b883-92f3cf39f0f2,overige belastingen,nl-nl,übrigen Steuern,de-de,van Gassen,All rights reserved,True,False,
6c589e22-327a-447f-858d-08dd83df70b1,kalenderjaar,nl-nl,Kalenderjahr,de-de,van Gassen,All rights reserved,True,False,
31c6d652-9768-4f45-ac19-aef816658324,Overeenkomst van 1959,nl-nl,Abkommen von 1959,de-de,van Gassen,All rights reserved,True,False,
27760cce-b2ad-418b-88bf-891d8733e729,Aanvullend Protocol,nl-nl,Zusatzprotokoll,de-de,van Gassen,All rights reserved,True,False,
620a1f0b-20d8-437a-b701-d375a2ef01fd,Tweede Aanvullend Protocol,nl-nl,Zweite Zusatzprotokoll,de-de,van Gassen,All rights reserved,True,False,
85cd1c2a-2b04-4986-9418-623d1f3121c7,Derde Aanvullend Protocol,nl-nl,Dritte Zusatzprotokoll,de-de,van Gassen,All rights reserved,True,False,
ed7758de-ee31-437a-8f98-f0fcd6e7fca1,openstaande gevallen,nl-nl,offenen Fällen,de-de,van Gassen,All rights reserved,True,False,
